transcript_id,DMSO.1,DMSO.2,DMSO.3,JG1.1,JG1.2,JG1.3,M4.1,M4.2,M4.3
STM14_RS08805,15844,33017,30911,9788,9326,30666,8500,14354,9882
STM14_RS08810,693,655,672,915,748,2236,903,528,1367
STM14_RS08815,377,187,166,124,107,176,847,403,1124
STM14_RS08820,17933,10302,8511,9464,11440,11071,21541,20532,18183
STM14_RS08825,1081,996,940,991,1034,1007,1087,801,855
STM14_RS08830,732,330,636,507,434,582,549,323,596
STM14_RS08835,568,240,369,261,352,452,450,242,316
STM14_RS08840,360,409,654,162,176,350,355,245,352
STM14_RS08845,930,1250,2419,635,624,1411,1057,644,1472
STM14_RS08850,1876,1652,3476,1005,827,2113,1788,782,2233
STM14_RS08855,961,694,802,523,278,585,894,245,761
STM14_RS08860,11243,7453,10683,10704,11379,18805,8826,9441,9502
STM14_RS08865,3763,3008,3786,2791,4948,6529,3790,2727,3606
STM14_RS08870,2123,2114,1981,2081,6590,6146,2582,2358,1926
STM14_RS08875,505,276,219,287,694,422,560,281,186
STM14_RS08880,786,454,447,665,2294,1162,901,666,249
STM14_RS08885,540,241,214,134,214,261,351,62,567
STM14_RS08890,253,179,134,230,437,281,292,254,244
STM14_RS08895,1556,1601,1391,1147,1629,1724,2157,1495,3038
STM14_RS08900,1457,917,1173,866,606,1345,1464,658,1312
STM14_RS08905,1194,690,790,507,482,626,1365,615,1473
STM14_RS08910,7069,6419,3501,4476,3955,4335,5193,3923,5023
STM14_RS08915,1117,1157,1035,967,944,1370,1019,993,1129
STM14_RS08920,1177,842,874,645,848,825,925,818,1284
STM14_RS08925,1433,1041,920,924,1303,1382,1564,1507,1024
STM14_RS08930,1527,1227,1135,963,816,1170,1389,1060,979
STM14_RS08935,979,853,920,796,918,1174,926,642,800
STM14_RS08940,93,88,60,83,135,168,88,70,74
STM14_RS08945,655,414,564,641,743,990,502,322,474
STM14_RS08950,869,721,784,670,710,1037,864,462,763
STM14_RS08955,514,212,426,333,453,577,385,257,308
STM14_RS08960,261,188,300,328,386,526,222,221,270
STM14_RS08965,1083,1024,1167,930,936,1531,905,663,731
STM14_RS08970,1158,866,826,821,866,1091,802,550,574
STM14_RS08975,203,70,113,34,46,87,222,44,285
STM14_RS08980,38,20,34,21,15,13,46,11,111
STM14_RS08985,2447,2479,3241,3022,2919,4497,3165,3336,5576
STM14_RS08990,2710,1405,2872,2502,2763,4308,3155,2571,5755
STM14_RS08995,2835,2394,3322,4139,4982,6760,3613,5133,4198
STM14_RS09000,5470,5474,9198,4977,4887,7285,4483,4553,3405
STM14_RS09005,2135,1415,2200,630,476,1155,1804,753,2066
STM14_RS09010,12363,6223,4050,5496,6272,4329,12659,8982,10405
STM14_RS09015,2871,836,832,883,785,747,3158,1115,2046
STM14_RS09020,119,36,30,23,49,46,146,58,68
STM14_RS09025,120,52,49,30,38,39,199,43,106
STM14_RS09030,135,32,22,17,18,24,155,17,104
STM14_RS09035,677,1164,1070,679,406,828,578,489,1092
STM14_RS09040,105,165,157,86,46,117,132,100,393
STM14_RS09045,75,79,38,40,42,38,170,69,331
STM14_RS09050,108,55,22,11,27,25,129,32,197
STM14_RS09055,467,182,156,68,210,203,524,177,282
STM14_RS09060,1194,1373,1105,390,525,491,2403,1712,2168
STM14_RS09065,1354,1075,959,778,1132,813,1485,1298,1688
STM14_RS09070,1843,1397,1625,1514,1666,2058,1479,1623,2326
STM14_RS09075,6263,4821,5042,4467,5210,6273,7359,8644,12762
STM14_RS09080,1085,515,542,505,471,550,1053,442,1287
STM14_RS09085,1152,857,668,545,629,614,1567,777,1458
STM14_RS09090,584,292,301,208,226,282,580,249,571
STM14_RS09095,203,121,109,63,58,116,208,54,240
STM14_RS09100,2997,1890,2369,1567,1827,2529,3072,2037,3729
STM14_RS09105,7224,7431,5864,7178,12116,7829,10004,13945,6606
STM14_RS09110,2771,2683,2734,1798,2017,2251,3388,2373,3537
STM14_RS09115,1260,1245,1241,793,943,917,1384,1157,1430
STM14_RS09125,16883,8850,11699,19246,22518,20094,16768,19040,15982
STM14_RS09135,16142,15685,15796,13407,24154,15491,10764,11151,5665
STM14_RS09140,1365,736,864,433,397,643,710,297,622
STM14_RS09150,436,382,429,226,225,184,375,199,325
STM14_RS09155,1576,1507,1336,816,734,803,1696,878,1989
STM14_RS09160,3107,1892,1458,2241,2902,2242,3928,4187,4611
STM14_RS09165,2384,1440,1331,873,1016,1530,2050,1508,2109
STM14_RS09170,405,209,224,71,128,115,841,139,511
STM14_RS09175,3938,5092,4885,4297,5288,4807,3930,4702,3314
STM14_RS09180,12309,3977,3751,3657,2985,4674,9284,2349,7056
STM14_RS09185,38370,28211,37135,27425,26302,36095,32048,18298,27891
STM14_RS09190,39142,33305,36963,40598,50222,48920,32069,34868,27450
STM14_RS09195,6859,6704,6686,5596,6446,7372,6320,6355,5839
STM14_RS09200,938,774,691,488,726,577,1149,559,878
STM14_RS09205,696,473,389,288,416,315,836,392,609
STM14_RS09210,359,271,289,210,205,294,937,342,336
STM14_RS09215,187,106,67,40,64,69,273,75,120
STM14_RS09220,71,47,36,49,32,52,140,57,75
STM14_RS09225,37,18,25,22,36,46,89,27,60
STM14_RS09230,381,234,204,188,200,243,460,156,322
STM14_RS09235,74,46,42,48,44,58,100,62,79
STM14_RS09240,76,53,43,31,50,35,136,34,54
STM14_RS09245,6181,2348,2491,1757,4681,4529,4714,2789,5002
STM14_RS09250,342,103,154,52,87,210,410,69,374
STM14_RS09255,760,465,511,364,409,809,1315,360,636
STM14_RS09260,1231,781,1055,1399,1593,1931,5953,1355,1272
STM14_RS09265,1057,948,811,613,745,729,2165,1211,1523
STM14_RS09270,945,772,763,422,502,720,926,511,684
STM14_RS09275,1298,737,966,545,598,1104,1199,455,1357
STM14_RS09280,5864,5254,5001,4047,5939,6304,5537,4379,5544
STM14_RS09285,4099,1987,3037,2549,3872,5281,3156,2201,3564
STM14_RS09290,3084,1237,2403,1867,3008,3260,2319,2017,2827
STM14_RS09295,24776,30433,29029,31833,30002,28198,21771,25117,20483
STM14_RS09300,275,403,396,216,104,177,467,114,437
STM14_RS09305,5664,4522,5228,4988,4731,5142,5743,4948,5905
STM14_RS09310,1830,1377,1634,3554,3280,2010,1225,1374,2149
STM14_RS09315,4874,6450,5214,16693,15520,8700,3807,3881,5461
STM14_RS09320,6126,10126,6802,22170,20460,15003,5301,6852,7991
STM14_RS09325,2674,4132,3255,10106,9328,6918,2337,2816,3244
STM14_RS09330,8398,14507,10829,39798,41106,27055,8583,12794,14090
STM14_RS09335,7014,12746,8511,35450,32548,21396,8510,12729,12504
STM14_RS09340,26350,36646,24199,102480,107591,63163,30626,45994,36129
STM14_RS09345,856,663,786,611,724,815,779,629,796
STM14_RS09350,3413,2210,3500,2780,2251,3746,3458,3042,4544
STM14_RS09355,730,590,896,756,759,1046,1066,1144,1870
STM14_RS09360,697,389,639,643,850,1077,670,1102,2064
STM14_RS09365,1171,868,1171,1067,1522,1719,1348,1873,2296
STM14_RS09370,975,725,951,889,931,1343,909,1258,1502
STM14_RS09375,963,773,852,384,454,676,830,448,866
STM14_RS09380,260,184,241,197,202,201,296,163,324
STM14_RS09385,32,29,21,21,21,17,57,40,39
STM14_RS09390,1024,721,645,708,577,686,716,549,729
STM14_RS09395,10632,13470,12348,12690,15248,13958,10880,14754,13145
STM14_RS09400,2086,1670,1144,1349,2142,1416,2187,4613,1686
STM14_RS09405,4669,4550,4185,2809,2861,4158,6767,6529,12356
STM14_RS09410,2187,1736,2324,2434,2382,3234,2557,2324,2317
STM14_RS09415,1675,1013,863,667,467,858,1473,504,1276
STM14_RS09420,3169,2078,1838,1276,1026,1518,3156,1249,3192
STM14_RS09425,2606,451,190,478,608,237,2770,1561,1856
STM14_RS09430,154,113,81,68,96,82,217,175,423
STM14_RS09435,226,167,205,138,200,189,349,304,855
STM14_RS09440,8613,6483,7406,5046,4094,6588,8734,4524,11088
STM14_RS09445,6055,4975,4507,4038,3674,4788,5361,3127,5540
STM14_RS09450,3584,2221,1990,2062,2398,2605,4159,3024,3548
STM14_RS09455,4658,3817,4368,4260,4015,5645,4516,3382,4330
STM14_RS09460,57365,33963,42978,79118,74759,81077,74037,80179,60637
STM14_RS09465,2474,1219,730,659,1230,889,1776,1676,1314
STM14_RS09470,30056,26930,19372,20195,20680,13896,23522,21785,20272
STM14_RS09475,10749,12607,10968,6424,6890,9736,16334,16278,21642
STM14_RS09480,2188,1202,1450,1051,1115,1729,1724,1044,1439
STM14_RS09485,6284,5015,6397,5680,6345,7584,4726,5050,5481
STM14_RS09490,1596,1327,2449,1436,1630,2300,1225,1279,1209
STM14_RS09495,1680,1655,2657,1588,1423,2541,1667,1132,1516
STM14_RS09500,4062,3008,2981,1927,2081,2528,5655,3762,6899
STM14_RS09505,4711,3572,3441,3086,2865,3639,4892,4083,4590
STM14_RS09510,5536,3916,4287,3973,3746,4424,4927,3568,5304
STM14_RS09515,3823,13405,3638,4847,3362,2228,3917,11663,9185
STM14_RS09520,4909,4639,5487,6505,3079,3339,4178,7761,7260
STM14_RS09525,10803,10968,14076,15251,12113,11723,10281,17529,12141
STM14_RS09530,8974,7411,9951,10054,8315,8294,7649,13597,9000
STM14_RS09535,4306,3658,4840,4728,4019,4322,4550,8210,4994
STM14_RS09540,69782,32605,9562,19782,42993,10633,141545,117791,84185
STM14_RS09545,126710,53046,17261,35857,49566,15850,220264,158997,176261
STM14_RS09550,109527,47651,15627,33790,48841,13723,225275,222141,181456
STM14_RS09555,124405,57894,21161,45630,68697,19158,301360,408905,287882
STM14_RS09560,7897,17961,30804,5841,6062,17158,6375,2463,3910
STM14_RS09565,913,1085,1058,942,913,1101,1156,801,1213
STM14_RS09570,4760,5348,4915,4056,5051,5265,4935,4438,7193
STM14_RS09575,3443,3450,2898,2135,2656,2903,3316,2628,4555
STM14_RS09580,847,412,502,216,232,381,705,350,1107
STM14_RS09585,1148,576,734,530,643,668,857,562,1606
STM14_RS09590,3070,3394,2665,1775,2188,2301,2244,1537,2317
STM14_RS09595,2390,1939,2491,2713,2664,2537,2415,2436,2778
STM14_RS09600,857,672,622,451,504,548,1039,570,1201
STM14_RS09605,1155,662,1198,579,491,830,1580,1089,3220
STM14_RS09610,7900,6988,8980,6751,4855,9354,7382,12226,13132
STM14_RS09615,7273,7512,9024,5987,4983,8623,7767,13408,13425
STM14_RS09620,6537,6143,7783,4764,3994,6323,7610,10835,12223
STM14_RS09625,7524,8008,8984,5641,5249,6196,8662,10073,10196
STM14_RS09630,72010,77698,86615,71766,66104,65228,60226,90554,63102
STM14_RS09635,708,458,468,331,393,422,795,355,1078
STM14_RS09640,34720,34117,31673,45577,51606,60146,49265,82285,50934
STM14_RS09645,2216,1760,1316,1032,1350,907,2109,1593,1592
STM14_RS09650,34005,26866,9642,15247,28435,8146,34426,33967,20562
STM14_RS09655,10303,11244,8240,7629,8202,9022,10599,15025,12820
STM14_RS09660,5113,4953,5176,3380,3335,4311,5783,4723,8376
STM14_RS09665,5725,5692,6323,2757,2596,4495,5654,3837,7482
STM14_RS09670,2399,1936,1652,1022,1002,1362,1942,1047,2112
STM14_RS09675,3606,4170,3659,2745,2753,3266,3511,3177,5178
STM14_RS09690,2992,1645,1481,1137,1273,1437,2167,1303,1953
STM14_RS09695,542,434,505,5681,12897,1304,558,356,328
STM14_RS09700,74,109,242,2981,6523,747,131,87,71
STM14_RS09705,243,295,628,7555,16957,1954,341,280,261
STM14_RS09710,902,597,1027,5628,11974,2700,827,617,911
STM14_RS09715,464,304,357,350,922,877,311,170,293
STM14_RS09720,2735,2256,1938,1609,1822,2444,2989,1483,3186
STM14_RS09725,1613,1195,1159,1550,1891,2091,1688,1078,1733
STM14_RS09730,6415,3614,3133,2272,2334,3356,7263,2539,6232
STM14_RS09735,6523,5155,3563,2657,3042,3408,8543,5075,6950
STM14_RS09740,6931,3428,1370,1231,2126,1413,8900,5358,5719
STM14_RS09745,37586,37915,23286,26562,47924,30019,32069,30778,30990
STM14_RS09750,7037,4307,4970,3661,4724,5645,5735,5105,8852
STM14_RS09755,1796,2001,1970,1384,1515,1606,2321,2095,4524
STM14_RS09760,374,275,264,184,141,193,536,263,1465
STM14_RS09765,737,424,555,338,292,535,988,764,3132
STM14_RS09770,1436,821,1123,970,868,877,1314,1593,5633
STM14_RS09775,6027,3941,5273,3535,3851,4860,6233,3573,10963
STM14_RS09780,1485,1217,1060,757,798,1242,2241,1496,2657
STM14_RS09785,3549,3685,3958,2739,2408,4517,3946,3084,6582
STM14_RS09790,7076,14136,16832,11546,9863,22130,8952,10169,27102
STM14_RS09795,1383,874,1257,899,822,1297,1230,1324,3776
STM14_RS09800,593,420,368,299,353,388,329,1346,439
STM14_RS09805,824,610,451,457,551,445,928,428,795
STM14_RS09810,6685,4674,5281,4638,5234,5970,6374,4929,8600
STM14_RS09815,3068,2595,3004,1700,1274,2130,1731,879,2293
STM14_RS09820,234,109,275,95,77,225,185,48,199
STM14_RS09825,397,335,356,262,207,320,419,211,350
STM14_RS09830,171,140,164,128,133,155,122,78,161
STM14_RS09835,75,32,74,45,66,79,32,43,82
STM14_RS09840,60,42,65,43,52,82,58,27,65
STM14_RS09845,141,102,157,93,95,138,130,108,212
STM14_RS09850,247,191,223,196,126,267,287,166,315
STM14_RS09855,2341,1143,1312,705,516,942,1537,471,1551
STM14_RS09860,714,295,336,151,102,251,390,98,318
STM14_RS09865,45191,60438,98901,93039,68950,124041,31237,52976,47752
STM14_RS09870,12665,11052,11172,14427,15453,16804,14582,18253,17702
STM14_RS09875,2541,982,841,967,1228,1016,3006,1944,2410
STM14_RS09880,934,629,552,196,250,250,687,332,1133
STM14_RS09885,947,754,707,520,600,619,1023,659,1212
STM14_RS09890,1708,1236,1678,1377,1446,1868,1706,1247,1766
STM14_RS09895,3955,2064,4014,2266,1600,3504,4224,3084,6434
STM14_RS09900,15466,8717,21619,14947,10278,19153,13013,8126,9111
STM14_RS09905,25233,21028,50343,42022,36762,49554,20201,25289,16803
STM14_RS09910,88652,54184,42624,89122,71546,69164,79304,74560,54363
STM14_RS09915,11402,7229,8808,7257,5620,9730,10358,5595,10386
STM14_RS09920,2509,2059,2582,1665,1477,2324,2597,1522,2595
STM14_RS09925,3278,4000,3755,3555,3541,3379,3636,4035,3360
STM14_RS09930,1441,1020,807,605,588,721,2103,563,1545
STM14_RS09935,1111,639,483,540,530,486,1506,598,901
STM14_RS09940,15521,5971,2536,23500,57784,8341,20651,17615,9084
STM14_RS09945,1517,1211,1185,626,641,849,2084,910,2211
STM14_RS09950,5819,6074,5460,4830,5528,3839,6505,5690,6605
STM14_RS09955,3481,3126,2393,2308,2813,1738,3427,2781,2794
STM14_RS09960,3771,5462,4848,2485,3175,3179,3799,3938,4487
STM14_RS09965,9689,14854,16484,11050,10118,14878,9366,11969,7946
STM14_RS09970,5112,6668,6822,5044,4371,6165,3914,3798,2551
STM14_RS09975,1271,964,1021,531,428,575,1569,1088,2444
STM14_RS09980,105,125,153,98,28,78,138,48,143
STM14_RS09985,21419,21369,37336,35814,22275,39495,15131,19456,12343
STM14_RS09990,1440,1379,951,855,1134,961,1518,1360,2117
STM14_RS09995,2127,735,793,449,470,599,1651,676,2850
STM14_RS10000,3108,2855,3786,2575,2020,3619,3404,3333,6067
STM14_RS10005,4315,3920,3579,2159,2904,3473,3497,2426,2294
STM14_RS10010,952,729,751,442,421,759,815,334,689
STM14_RS10015,2245,1861,2178,1479,1652,2383,2439,1748,4286
STM14_RS10020,720,359,606,513,525,741,736,523,1345
STM14_RS10025,2579,2163,2833,3056,3596,5075,2716,4796,7812
STM14_RS10030,3882,1864,1661,2341,2649,2509,3487,2843,4698
STM14_RS10035,3715,2509,2726,3843,4583,4559,2957,4056,7730
STM14_RS10045,18721,33693,71401,36478,37637,81978,11314,20483,18458
STM14_RS10050,16853,31960,79524,35090,34001,83130,10785,22462,16931
STM14_RS10055,25029,54190,102922,47158,45074,109680,16927,31216,21291
STM14_RS10060,538,413,292,244,381,294,478,242,975
STM14_RS10065,151,138,98,67,107,97,276,138,660
STM14_RS10070,797,756,597,412,378,511,1150,671,1645
STM14_RS10075,4667,3332,2700,1725,1365,1595,6380,1836,5872
STM14_RS10080,53566,69506,31277,33397,41078,28649,54942,60835,46215
STM14_RS10085,54357,62768,26686,29980,38614,23838,50438,51948,41947
STM14_RS10090,6719,4687,3178,2085,4813,5526,6939,4125,8033
STM14_RS10095,6338,3456,2376,1232,3461,4652,5792,3372,6348
STM14_RS10100,336,152,67,115,184,160,438,556,678
STM14_RS10105,5783,3955,3677,3257,4394,3576,4812,3143,3613
STM14_RS10110,1356,636,601,762,861,859,1430,870,1952
STM14_RS10115,47025,41490,48368,64562,61432,49202,36175,42225,30855
STM14_RS10120,12469,10198,7751,6965,7120,8285,15296,12395,23753
STM14_RS10125,5962,3737,4910,4563,6042,5503,5459,5355,13071
STM14_RS10130,3085,2791,2468,1531,2003,2608,2916,1647,3834
STM14_RS10135,2924,1400,1851,1548,1926,2917,3485,2202,3918
STM14_RS10140,4393,2700,3222,2894,3388,4954,6066,6724,9810
STM14_RS10145,895,601,475,350,437,619,1221,849,2413
STM14_RS10150,30354,5952,3453,2241,3403,4620,18637,3524,8184
STM14_RS10155,1663,695,512,330,309,585,1687,537,1300
STM14_RS10160,1730,872,750,428,609,781,2079,991,1962
STM14_RS10165,654,456,396,363,651,1453,459,686,299
STM14_RS10170,295,113,134,96,103,103,253,108,173
STM14_RS10175,63,44,34,24,52,47,169,71,127
STM14_RS10180,1414,674,635,319,475,789,1364,494,1663
STM14_RS10185,1170,1320,736,402,831,496,1724,1073,2426
STM14_RS10195,983,249,166,109,204,193,439,160,207
STM14_RS10200,345,248,281,206,240,283,498,148,363
STM14_RS10205,95,86,67,44,38,50,122,59,95
STM14_RS10210,1154,1039,773,703,2036,2316,1412,1206,1650
STM14_RS10215,162,108,91,67,228,209,207,233,236
STM14_RS10220,300,181,205,127,396,487,571,532,486
STM14_RS10225,1725,896,533,2112,7832,3293,1592,2313,561
STM14_RS10230,400,280,168,216,549,404,528,267,361
STM14_RS10235,136,95,59,46,53,41,166,75,160
STM14_RS10240,16,19,11,8,20,8,48,17,47
STM14_RS10245,241,571,390,1831,3137,1818,531,275,181
STM14_RS10250,84,38,46,46,55,43,103,27,78
STM14_RS10255,16,9,7,4,10,9,26,6,25
STM14_RS10260,105,120,94,40,45,68,79,56,172
STM14_RS10275,2046,1529,1509,911,1066,1467,2095,1471,1937
STM14_RS10280,3893,3656,3515,2297,2748,3213,4746,5046,4752
STM14_RS10285,2707,1445,1847,1170,1036,1813,2278,2096,2169
STM14_RS10290,251,254,167,79,144,143,314,149,281
STM14_RS10295,2931,1729,1230,1319,1385,1263,3272,1757,2959
STM14_RS10300,3784,3139,2787,2359,2552,3014,4218,2355,3601
STM14_RS10305,38811,27235,23886,22945,19793,23496,37834,19737,25670
STM14_RS10310,110252,81864,61531,81511,83608,77220,74606,54575,48177
STM14_RS10315,11234,5880,5236,7598,8622,6752,13169,10794,7281
STM14_RS10320,4668,3230,3486,4869,4497,4878,3135,2790,2556
STM14_RS10325,784,585,928,559,585,990,724,648,2005
STM14_RS10330,2042,1430,2689,2092,2171,3541,1688,1857,2174
STM14_RS10335,1291,1041,1193,824,886,1623,1161,990,1207
STM14_RS10340,8832,7978,7973,7452,8808,9712,10647,10771,8260
STM14_RS10345,3330,2699,3952,3167,2946,3805,2717,2432,2733
STM14_RS10350,6526,8083,12948,10595,12140,13652,6355,9139,7549
STM14_RS10355,3095,2310,2214,1998,2197,2370,3564,2646,4400
STM14_RS10360,10336,11048,13960,10407,10769,14084,12559,9641,15140
STM14_RS10365,7265,4830,4538,3026,3564,4059,10430,5590,5757
STM14_RS10370,752,417,798,361,326,574,1984,655,1754
STM14_RS10375,1352,403,1217,578,332,1025,1456,648,2000
STM14_RS10380,3784,3056,4015,3115,3333,3771,3964,3718,4602
STM14_RS10385,2635,1888,1914,1707,1981,2053,2385,1957,1979
STM14_RS10390,343,106,87,24,52,64,479,100,210
STM14_RS10395,235,166,178,80,85,157,408,96,483
STM14_RS10400,1060,819,1412,742,554,1621,1600,1018,2734
STM14_RS10405,3098,2290,3083,1728,2101,4213,3877,2821,5311
STM14_RS10410,1330,1534,1764,1066,1326,2456,2065,1695,2858
STM14_RS10415,5647,6550,7057,4948,7152,10306,8512,9054,13233
STM14_RS10420,1998,1188,1551,1422,2163,2021,1970,1667,2153
STM14_RS10425,610,413,744,646,876,1066,815,795,1021
STM14_RS10430,1344,1369,1483,1205,1462,1551,1942,1305,1874
STM14_RS10435,1360,1505,1436,1118,1178,1400,2224,1176,2730
STM14_RS10440,1792,1579,1864,1318,1552,1424,2704,1395,3362
STM14_RS10445,25074,21175,11182,11166,15053,10486,13646,8022,8907
STM14_RS10450,790,831,629,501,605,582,892,843,823
STM14_RS10455,1864,2165,1668,1297,1903,1966,2457,2787,4490
STM14_RS10460,851,774,872,672,509,919,1038,468,1188
STM14_RS10465,851,681,773,567,515,792,875,531,898
STM14_RS10470,288,198,192,197,144,217,254,150,237
STM14_RS10475,423,361,534,180,166,359,337,233,716
STM14_RS10480,281,170,183,66,66,61,215,83,361
STM14_RS10485,4968,3124,2671,1156,1032,1391,2166,2540,3823
STM14_RS10490,2684,1878,1117,306,390,364,978,1033,1674
STM14_RS10495,8748,5032,4333,1064,1310,959,3206,3085,4964
STM14_RS10500,9700,5803,4851,1302,1306,947,3075,1743,3898
STM14_RS10505,10708,7769,6990,2247,3243,1926,3470,3320,5614
STM14_RS10510,2793,1976,1509,386,467,536,1216,1495,2398
STM14_RS10515,12806,7626,6730,1381,1550,1731,5057,4405,9241
STM14_RS10520,5365,3547,3464,544,611,680,1959,1049,3553
STM14_RS10525,5070,3517,2381,468,687,629,1773,1028,3410
STM14_RS10530,2725,3224,2197,1174,1290,1363,2160,1593,5276
STM14_RS10535,2369,2756,1491,846,1323,982,2218,1187,3510
STM14_RS10540,627,198,137,75,46,93,518,54,482
STM14_RS10545,8225,3220,3893,2703,3001,4175,6257,3636,7036
STM14_RS10550,63616,31699,19986,25126,31473,22316,53239,57815,66677
STM14_RS10555,69126,23891,17071,23475,27920,22060,50200,34548,51508
STM14_RS10560,1549,375,279,185,199,281,586,197,326
STM14_RS10565,703,293,310,215,127,291,512,204,482
STM14_RS10570,1075,837,492,352,491,581,1019,526,800
STM14_RS10575,221,209,139,161,154,156,348,201,291
STM14_RS10580,52,124,101,6,28,37,51,44,85
STM14_RS10585,652,588,363,400,826,418,1372,1083,3280
STM14_RS10590,90,45,49,18,38,26,150,64,294
STM14_RS10595,5560,3584,6253,2833,1929,4401,4643,2339,5233
STM14_RS10600,13201,10121,10660,6804,6482,11309,6817,4945,5797
STM14_RS10605,910,441,378,131,374,391,741,226,537
STM14_RS10610,300,301,461,200,578,1063,637,385,417
STM14_RS10615,107,100,60,13,70,31,170,64,138
STM14_RS10635,689,487,431,401,482,549,664,539,1486
STM14_RS10640,2235,1666,2608,1738,1883,2950,3729,3683,7731
STM14_RS10645,4888,4356,3630,3216,4019,3041,5488,4500,7264
STM14_RS10650,30,27,21,11,17,12,58,16,74
STM14_RS10655,282,154,85,48,70,68,300,103,422
STM14_RS10660,441,362,243,118,160,179,557,201,776
STM14_RS10665,1219,855,685,674,866,876,1422,2095,1732
STM14_RS10670,1703,1275,1150,943,1310,1277,1849,2826,2168
